Short Preambles:
-0.03825, -0.03910
-0.01019, 0.00459
-0.05496, -0.05734
0.02969, 0.01124
0.01959, 0.06308
-0.03061, -0.05351
0.07734, -0.07734
0.00871, -0.04077
-0.08278, -0.04025
-0.04706, -0.06144
-0.05781, -0.01824
0.00274, 0.01067
-0.03009, -0.05455
-0.07563, 0.05432
Long Preambles:
0.04419, 0.04419
0.08656, -0.05036
-0.06262, 0.00312
-0.06891, -0.01009
0.05736, -0.02730
0.04665, 0.08433
-0.03359, -0.00592
0.02714, -0.10328
0.08907, -0.04679
0.06414, 0.00922
0.05536, 0.08409
-0.03881, 0.02458
-0.09196, 0.02193
0.01679, 0.10296
0.03396, -0.05650
-0.04534, -0.07563
-0.08515, 0.04364
-0.07181, -0.00669
-0.02814, 0.05770
-0.02268, 0.09537
-0.01449, -0.00756
0.03578, -0.00659
0.08806, -0.01349
0.05755, 0.01116
-0.00365, 0.10573
0.07607, 0.05396
0.05890, -0.04530
-0.10026, -0.01272
-0.03900, 0.06367
0.04503, 0.07787
0.01234, 0.07297
0.07133, 0.05033
0.07734, -0.01105
0.03984, -0.02307
0.06222, -0.04136
0.02775, -0.05606
0.04567, 0.03346
0.08337, -0.00049
-0.01551, -0.08728
-0.04688, 0.05570
0.02393, 0.07814
0.06018, -0.07656
0.07078, -0.01582
-0.02400, 0.02532
-0.07162, -0.06600
0.04104, -0.00712
0.03634, 0.08477
-0.01003, 0.10947
-0.03181, 0.07868
-0.10310, 0.01741
0.01075, 0.02728
0.05336, -0.04326
-0.08738, -0.06704
-0.00559, 0.07827
0.07130, 0.04957
0.04789, -0.02943
0.07583, -0.03355
0.00223, -0.09558
-0.01289, -0.06093
0.00605, -0.00496
-0.03891, 0.04822
-0.02603, 0.07966
-0.09077, -0.01650
-0.06674, 0.03745
0.04419, 0.04419
-0.03663, -0.09521
-0.04446, 0.02438
0.00648, 0.10414
-0.00513, 0.01842
0.08354, 0.00013
0.08268, -0.03578
0.00206, -0.02703
-0.01095, -0.03133
-0.06557, -0.03321
-0.06029, -0.00504
0.00499, -0.09636
-0.05249, -0.06220
-0.06091, 0.02006
0.07448, -0.01961
0.03067, 0.00219
-0.06953, -0.06574
0.04909, -0.09098
0.01716, 0.01418
-0.09354, -0.04121
0.01141, -0.08054
0.04575, -0.00926
0.03770, 0.07101
